cidade,estado,bairro,tipo,m2,quartos,banheiros,garagem,valor,endereco,link
Goiania,GO,Setor Marista,APARTAMENTO,159²,4,1,2, 8200Cond: 995,"Rua 135, 00",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-4-quartos-com-garagem-go-goiania-setor-marista-159m2-RS8200/id-12264592/
Goiania,GO,Vila São Luiz,RESIDENCIAL,70²,3,2,, 300000Cond: 448,Rua Manoel Esperidião,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-vila-sao-luiz-70m2-RS300000/id-30587431/
Goiania,GO,Setor Bueno,APARTAMENTO,,2,1,2, 2650Cond: 600,"Avenida Castelo Branco, 148",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS2650/id-18603079/
Goiania,GO,Setor Bueno,APARTAMENTO,141²,3,4,2,1100000.0,"Rua T-51, 978",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-141m2-RS1100000/id-29083276/
Goiania,GO,Setor Oeste,APARTAMENTO,76²,3,2,, 3130Cond: 600,Avenida A,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-oeste-76m2-RS3130/id-31893443/
Goiania,GO,Condomínio do Lago,SOBRADO,270²,3,4,4, 13000Cond: 1126,Rua Lago 1,https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-go-goiania-condominio-do-lago-570m2-RS13000/id-26652070/
Goiania,GO,Setor Oeste,APARTAMENTO,125²,3,2,2, 766500Cond: 800,"Rua Dom Orione, sn",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-oeste-125m2-RS766500/id-29019378/
Goiania,GO,Setor Coimbra,KITNET,35²,1,1,,950.0,Rua Do Rádio Amador,https://www.chavesnamao.com.br/imovel/kitnet-para-alugar-go-goiania-setor-coimbra-35m2-RS950/id-31908290/
Goiania,GO,Setor Marista,CHATEAU,225²,3,4,4, 2350000Cond: 2500,Rua 36,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-225m2-RS2350000/id-32032493/
Goiania,GO,Setor Marista,R.,41²,1,1,, 4000Cond: 500,Rua 1123,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-setor-marista-41m2-RS4000/id-31759374/
Goiania,GO,Residencial Jardins do Cerrado 6,APARTAMENTO,51²,2,1,,145000.0,Rua Jc101,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-residencial-jardins-do-cerrado-6-RS145000/id-28570261/
Goiania,GO,Setor dos Funcionários,APARTAMENTO,83²,3,3,2, 2570Cond: 460,Avenida 24 De Outubro,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-dos-funcionarios-83m2-RS2570/id-31952766/
Goiania,GO,Jardim América,IMÓVEL,191²,,2,2, 560000Iptu: 2063,"Avenida C-4, 55",https://www.chavesnamao.com.br/imovel/casa-a-venda-com-garagem-go-goiania-jardim-america-202m2-RS560000/id-32030814/
Goiania,GO,Setor Bueno,APARTAMENTO,75²,2,2,, 2300Cond: 570,"Avenida T-5, 1249",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS2300/id-31589574/
Goiania,GO,Setor Pedro Ludovico,APARTAMENTO,75²,3,2,, 450000Cond: 830,"1044, 129",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-pedro-ludovico-75m2-RS450000/id-30828647/
Goiania,GO,Fazenda Vau das Pombas,PORTAL,290²,4,6,4,15000.0,Rodovia Go-020,https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-go-goiania-fazenda-vau-das-pombas-406m2-RS15000/id-31630671/
Goiania,GO,Jardim Atlântico,SOBRADO,210²,3,5,2, 1479000Iptu: 292,"Rua Da Pescada, S/N",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-atlantico-210m2-RS1479000/id-32031555/
Goiania,GO,Setor Sul,APARTAMENTO,80²,2,1,2, 2000Cond: 370,Rua 10,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-sul-80m2-RS2000/id-31919236/
Goiania,GO,Setor Coimbra,APARTAMENTO,89²,3,3,,630000.0,"Av. Perimetral C/ Rua 243 C/ Rua 231, 111 - 154",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-coimbra-89m2-RS630000/id-18084710/
Goiania,GO,Jardim Goiás,APARTAMENTO,64²,2,2,, 2400Cond: 750,"Rua 53, 454",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-jardim-goias-64m2-RS2400/id-30724084/
Goiania,GO,Setor Bueno,R.,41²,1,1,, 2650Cond: 309,Rua T 53,https://www.chavesnamao.com.br/imovel/casa-para-alugar-1-quarto-com-garagem-go-goiania-setor-bueno-41m2-RS2650/id-30782630/
Goiania,GO,Setor Bueno,APARTAMENTO,116²,3,4,2, 940000Cond: 840,Avenida T 4,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-116m2-RS940000/id-30901108/
Goiania,GO,Setor Bueno,APARTAMENTO,65²,2,3,, 3300Cond: 700,"Rua T 37, 2962",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS3300/id-25907115/
Goiania,GO,Setor Bueno,LODGE,420²,4,7,3,6703327.0,Rua T 55,https://www.chavesnamao.com.br/imovel/cobertura-a-venda-4-quartos-com-garagem-go-goiania-setor-bueno-420m2-RS6703327/id-23880968/
Goiania,GO,Setor Marista,APARTAMENTO,48²,1,1,, 2700Cond: 350,Rua 138,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-setor-marista-48m2-RS2700/id-31892784/
Goiania,GO,Jardim Goiás,APARTAMENTO,235²,4,5,4,3100000.0,Rua 70,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-4-quartos-com-garagem-go-goiania-jardim-goias-240m2-RS3100000/id-31807762/
Goiania,GO,Setor Bueno,AVENIDA,110²,3,1,2,3000.0,Avenida T 10,https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-110m2-RS3000/id-29348537/
Goiania,GO,Setor Bueno,APARTAMENTO,128²,3,3,, 550000Cond: 970,Rua T 37,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-RS550000/id-30818697/
Goiania,GO,Setor Leste Universitário,APARTAMENTO,,1,1,, 850Cond: 170,Décima Segunda,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-go-goiania-setor-leste-universitario-RS850/id-24744586/
Goiania,GO,Setor Bueno,ÁGIO,46²,1,1,, 470000Cond: 500,"Rua T 44, 10",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-1-quarto-com-garagem-go-goiania-setor-bueno-RS470000/id-30662356/
Goiania,GO,Setor Coimbra,CASA,270²,5,3,5, 10000Iptu: 292,Rua 231,https://www.chavesnamao.com.br/imovel/casa-para-alugar-5-quartos-com-garagem-go-goiania-setor-coimbra-270m2-RS10000/id-31892289/
Goiania,GO,Residencial Aldeia do Vale,LOTE,3987²,,,,2400000.0,Rua Dos Guapuruvus,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-residencial-aldeia-do-vale-3987m2-RS2400000/id-28271949/
Goiania,GO,Setor Faiçalville,CASA,280²,3,4,4, 5500Iptu: 225,Rua F. 57,https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-setor-faicalville-280m2-RS5500/id-31903462/
Goiania,GO,Bairro Santa Rita,CASA,157²,3,3,2, 500000Iptu: 301,Rua Hortênsia,https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-bairro-santa-rita-180m2-RS500000/id-30439898/
Goiania,GO,Jardim Goiás,APARTAMENTO,368²,5,6,3, 8000Cond: 1490,Rua 52-92,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-5-quartos-com-garagem-go-goiania-jardim-goias-368m2-RS8000/id-31887979/
Goiania,GO,Jardim Goiás,APARTAMENTO,105²,3,4,2, 4600Cond: 770,Rua 74,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-jardim-goias-105m2-RS4600/id-28799039/
Goiania,GO,Setor Coimbra,APARTAMENTO,90²,3,3,2, 650000Cond: 530,"Avenida Perimetral, 10",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-coimbra-90m2-RS650000/id-23991023/
Goiania,GO,Parque Amazônia,CASA,78²,2,1,2, 2100Iptu: 21,Rua 1 Quadra D,https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-go-goiania-parque-amazonia-78m2-RS2100/id-31916387/
Goiania,GO,Jardins Verona,JARDINS,440²,4,5,4, 2500000Cond: 1600,Rua Umbaúba,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-goiania-jardins-verona-440m2-RS2500000/id-18992072/
Goiania,GO,Parque Amazônia,APARTAMENTO,124²,2,2,, 2290Cond: 450,Rua Uirapuru,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-parque-amazonia-124m2-RS2290/id-31923631/
Goiania,GO,Jardim Itaipu,CASA,112²,3,2,2,550000.0,"Rua Brasil, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-itaipu-180m2-RS550000/id-28820300/
Goiania,GO,Setor Oeste,APARTAMENTO,90²,3,2,2, 3225Cond: 550,Rua R 16,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-oeste-90m2-RS3225/id-31896122/
Goiania,GO,Parque Amazônia,APARTAMENTO,58²,2,2,, 480000Cond: 350,"Avenida Dona Maria Cardoso, 2",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-parque-amazonia-RS480000/id-28820257/
Goiania,GO,Setor Aeroporto,APARTAMENTO,108²,3,2,, 2450Cond: 1248,"Rua 31 A, 126",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-aeroporto-RS2450/id-19417800/
Goiania,GO,Jardim Ipê,LOTE,722²,,,,550000.0,"Rua Ji Cinco, 11",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-jardim-ipe-722m2-RS550000/id-23823945/
Goiania,GO,Setor Marista,APARTAMENTO,200²,3,5,3, 10125Cond: 1400,Rua 135,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-marista-200m2-RS10125/id-31895707/
Goiania,GO,Setor Bueno,APARTAMENTO,114²,4,3,2, 750000Cond: 1100,Rua T 36,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-4-quartos-com-garagem-go-goiania-setor-bueno-RS750000/id-28452067/
Goiania,GO,Setor Bueno,APARTAMENTO,111²,3,3,2, 3600Cond: 400,"Rua T 37, 3490",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-111m2-RS3600/id-31849947/
Goiania,GO,Fazenda São José,OPORTUNIDADE,39²,2,,,114838.0,"Rua Carlos Gomes, --",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-fazenda-sao-jose-50m2-RS114838/id-29596068/
Goiania,GO,Setor Oeste,APARTAMENTO,60²,2,1,, 2208Cond: 700,Rua 9-a,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-oeste-60m2-RS2208/id-31921849/
Goiania,GO,Parque Amazônia,APARTAMENTO,60²,2,2,, 3200Cond: 400,Avenida T 15,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-parque-amazonia-60m2-RS3200/id-31637458/
Goiania,GO,Setor Oeste,APARTAMENTO,34²,1,1,, 550000Cond: 600,Rua 5,https://www.chavesnamao.com.br/imovel/casa-a-venda-1-quarto-com-garagem-go-goiania-setor-oeste-34m2-RS550000/id-31038810/
Goiania,GO,Setor Bueno,APARTAMENTO,72²,2,2,, 2450Cond: 538,"Avenida T 4, 3333",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS2450/id-30936348/
Goiania,GO,Setor Bueno,APARTAMENTO,60²,2,2,2,666991.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-bueno-60m2-RS666991/id-29137458/
Goiania,GO,Vila Mooca,APARTAMENTO,80²,3,2,2, 6600Cond: 558,R. Humaitá Q71,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-vila-mooca-80m2-RS6600/id-31892687/
Goiania,GO,Parque Amazônia,NEAR,64²,2,2,,530308.0,Rua Marajó,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-parque-amazonia-64m2-RS530308/id-29022312/
Goiania,GO,Residencial Vereda dos Buritis,CASA,116²,3,1,2,3000.0,"Rua Vb 17, 00",https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-residencial-vereda-dos-buritis-116m2-RS3000/id-13838814/
Goiania,GO,Jardim Atlântico,BAIRRO:,180²,3,1,2,669000.0,"Rua Do Marisco, S/N",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-atlantico-210m2-RS669000/id-30737083/
Goiania,GO,Setor Criméia Leste,SOBRADO,140²,3,4,2, 3200Iptu: 227,Rua Coronel Tubertino Rios,https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-setor-crimeia-leste-RS3200/id-28007890/
Goiania,GO,Residencial Goiânia Golfe Clube,CASA,475²,4,7,4, 5800000Cond: 1110,"Rua Ggc37, s/n",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-goiania-residencial-goiania-golfe-clube-1250m2-RS5800000/id-30017263/
Goiania,GO,Jardim Goiás,APARTAMENTO,107²,4,2,2, 3000Cond: 1550,Avenida E,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-4-quartos-com-garagem-go-goiania-jardim-goias-107m2-RS3000/id-31882018/
Goiania,GO,Jardim América,SOFT,60²,2,2,,505948.0,Rua C155,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-jardim-america-60m2-RS505948/id-30907387/
Goiania,GO,Setor Bueno,APARTAMENTO,90²,2,2,2, 2800Cond: 400,Rua T 44,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-90m2-RS2800/id-31891621/
Goiania,GO,Residencial Aldeia do Vale,CASA,1250²,3,4,2,3600000.0,Avenida Floresta,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-goiania-residencial-aldeia-do-vale-1250m2-RS3600000/id-29824112/
Goiania,GO,Setor Bueno,APARTAMENTO,70²,2,2,, 2600Cond: 850,"Avenida Castelo Branco, 4029",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-70m2-RS2600/id-29021398/
Goiania,GO,Setor Bueno,ALUGUEL,128²,3,3,2,8500.0,"Avenida T 4, 100",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-RS8500/id-31857541/
Goiania,GO,Parque Oeste Industrial,OPORTUNIDADE!,55²,2,1,,375000.0,Rua Do Babaçu,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-parque-oeste-industrial-55m2-RS375000/id-30363639/
Goiania,GO,Alto da Glória,KITNET,34²,1,1,, 3200Cond: 250,Rua João Pessoa,https://www.chavesnamao.com.br/imovel/kitnet-para-alugar-com-garagem-go-goiania-alto-da-gloria-34m2-RS3200/id-31881428/
Goiania,GO,Setor Bueno,*APARTAMENTO,105²,3,1,3,900000.0,Rua T 27,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-105m2-RS900000/id-28035792/
Goiania,GO,Setor Oeste,APARTAMENTO,105²,3,1,2, 7000Iptu: 67,"Rua 9 A, sn",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-oeste-105m2-RS7000/id-27556389/
Goiania,GO,Jardim América,APARTAMENTO,75²,3,2,,600000.0,"Rua C-239, 74",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-america-75m2-RS600000/id-28166057/
Goiania,GO,Jardim Goiás,APARTAMENTO,115²,3,4,2, 6000Cond: 750,Rua 14,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-jardim-goias-115m2-RS6000/id-30322594/
Goiania,GO,Vila Rosa,APARTAMENTO,74²,3,3,,540855.0,Avenida Marialva,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-vila-rosa-RS540855/id-27056284/
Goiania,GO,Jardim Goiás,APARTAMENTO,49²,1,1,, 3700Cond: 490,"Rua 52, 26",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-jardim-goias-RS3700/id-30670468/
Goiania,GO,Setor Caravelas,CASA,250²,3,2,2, 375000Iptu: 45,Rua Jca3,https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-setor-caravelas-387m2-RS375000/id-21483628/
Goiania,GO,Jardim Europa,SOBRADO,128²,3,3,2, 3800Cond: 776,"Avenida Berlim, 1",https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-go-goiania-jardim-europa-295m2-RS3800/id-31624489/
Goiania,GO,Setor Negrão de Lima,APARTAMENTO,90²,3,3,2, 590000Cond: 400,"Avenida Armando De Godoy, 1",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-negrao-de-lima-95m2-RS590000/id-30473057/
Goiania,GO,Setor Marista,FLAT,32²,1,1,, 2900Cond: 860,"Rua 141, S/N",https://www.chavesnamao.com.br/imovel/flat-para-alugar-1-quarto-com-garagem-go-goiania-setor-marista-32m2-RS2900/id-9284814/
Goiania,GO,Conjunto Vera Cruz,OPORTUNIDADE,1000²,2,,,133248.0,"Avenida Wagner Estelita Campos, --",https://www.chavesnamao.com.br/imovel/casa-a-venda-2-quartos-go-goiania-conjunto-vera-cruz-50m2-RS133248/id-29195170/
Goiania,GO,Setor Bueno,APARTAMENTO,60²,2,1,, 4550Cond: 700,Rua T 61,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-60m2-RS4550/id-31888297/
Goiania,GO,Setor Bueno,APARTAMENTO,99²,3,2,, 1900Cond: 670,"Avenida T 5, 1200",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-99m2-RS1900/id-30616426/
Goiania,GO,Setor Bueno,APARTAMENTO,122²,3,4,2,1236000.0,Rua T 28,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-RS1236000/id-31763711/
Goiania,GO,Jardim Atlântico,APARTAMENTO,85²,2,2,, 2550Cond: 550,"Rua De Icarai, 345",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-jardim-atlantico-85m2-RS2550/id-30521122/
Goiania,GO,Setor Bueno,VENDA,58²,2,1,,548245.0,"Rua T 37, S/N",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-bueno-58m2-RS548245/id-32031711/
Goiania,GO,Setor Oeste,APARTAMENTO,122²,3,3,, 3500Iptu: 286,Avenida Assis Chateaubriand,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-oeste-122m2-RS3500/id-31903434/
Goiania,GO,Setor Faiçalville,UNIQ,149²,3,4,2,1390000.0,"Alameda Gilson Alves De Souza, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-goiania-setor-faicalville-178m2-RS1390000/id-32032634/
Goiania,GO,Setor Leste Universitário,APARTAMENTO,,1,1,, 1000Cond: 200,"227-a, 132",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-go-goiania-setor-leste-universitario-RS1000/id-31687088/
Goiania,GO,Parque Oeste Industrial,APARTAMENTO,63²,2,1,, 242000Cond: 360,"Rua Das Tulipas, 00",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-parque-oeste-industrial-63m2-RS242000/id-29789775/
Goiania,GO,Jardim América,RUA,83²,3,2,, 2200Cond: 448,Rua C 146,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-jardim-america-83m2-RS2200/id-30931100/
Goiania,GO,Condomínio Residencial Parque Oeste,APARTAMENTO,68²,3,2,2,366810.0,Rua Fuad Rassi,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-condominio-residencial-parque-oeste-68m2-RS366810/id-20360224/
Goiania,GO,Setor Leste Universitário,APARTAMENTO,,1,1,, 1430Cond: 250,"225, 695",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-setor-leste-universitario-RS1430/id-31722447/
Goiania,GO,Jardim Goiás,APARTAMENTO,345²,4,6,4, 3190000Cond: 2200,"Avenida H, 333",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-4-quartos-com-garagem-go-goiania-jardim-goias-608m2-RS3190000/id-32030904/
Goiania,GO,Setor Bueno,APARTAMENTO,64²,2,2,, 3900Cond: 405,"Rua T 37, 3457",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-64m2-RS3900/id-31820895/
Goiania,GO,Parque Amazônia,APARTAMENTO,62²,2,2,, 327000Cond: 390,"Rua Jari, 90",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-parque-amazonia-RS327000/id-30660597/
Goiania,GO,Parque Acalanto,APARTAMENTO,78²,3,2,2, 1700Cond: 391,Avenida Virgílio Joaquim Ferreira,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-parque-acalanto-78m2-RS1700/id-31912443/
Goiania,GO,Setor Oeste,APARTAMENTO,130²,4,5,2, 6000Cond: 1200,Rua 12,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-4-quartos-com-garagem-go-goiania-setor-oeste-130m2-RS6000/id-31897137/
Goiania,GO,Setor Marista,APARTAMENTO,242²,3,5,3,3100000.0,"Rua 13, 1",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-242m2-RS3100000/id-21097295/
Goiania,GO,Setor Aeroporto,APARTAMENTO,97²,3,3,, 2300Cond: 730,Rua 59 A,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-aeroporto-RS2300/id-30592675/
Goiania,GO,São Francisco,APARTAMENTO,55²,2,2,, 340000Cond: 300,"Avenida Santa Maria, 320",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-sao-francisco-55m2-RS340000/id-29018500/
Goiania,GO,Feliz,APARTAMENTO,75²,2,3,, 5500Cond: 440,Rua T 27,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-feliz-75m2-RS5500/id-31893969/
Goiania,GO,Setor Marista,GYRO,96²,3,4,2,1294347.0,Rua 146,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-96m2-RS1294347/id-30011404/
