estado,cidade,bairro,tipo,quartos,m2,valor
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,129,1229592
GO,GOIANIA,AEROVIARIO,CASA,3,562,580000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,4,168,570000
GO,GOIANIA,JARDIM ATLANTICO,CASA,4,191,1340000
GO,GOIANIA,PARQVILLE JACARANDÁ,CASA,3,312,1350000
GO,GOIANIA,JARDINS FRANÇA,CASA,4,288,3500000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,28,420000
GO,SENADOR CANEDO,JARDINS NAPOLES,CASA,4,263,1980000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,224,2790000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,160,1750000
GO,GOIANIA,SITIOS SANTA LUZIA,TERRENO,0,360,340000
GO,GOIANIA,SAO FRANCISCO,CASA,4,220,1300000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,3,215,1690000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,58,653198
GO,GOIANIA,PARK LOZANDES,APARTAMENTO,3,121,1090000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,3,275,2600000
GO,GOIANIA,SETOR MORADA DO SOL,CASA,3,104,560000
GO,GOIANIA,JARDIM HELVECIA,CASA,3,160,530000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,1,32,400000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,185,2225000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,39,497245
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,47,574268
GO,GOIANIA,VILLAGE VENEZA,CASA,4,206,1299900
GO,GOIANIA,SETOR BUENO,INDEFINIDO,0,35,420000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,72,845000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,130,1260000
GO,GOIANIA,SETOR SUL,APARTAMENTO,3,168,570000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,45,535000
GO,GOIANIA,ELISIO CAMPOS,CASA,4,600,3200000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,2,73,717000
GO,GOIANIA,ALPHAVILLE ARAGUAIA,CASA,4,447,4990000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,60,567000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,65,729592
GO,GOIANIA,SETOR GOIANIA 2,CASA,4,230,1750000
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,79,635000
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,3,80,600000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,39,497245
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,1,41,418200
GO,GOIANIA,CHACARAS RECREIO SAO JOAQUIM,CASA,2,80,295000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,212,2612848
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,58,702266
GO,GOIANIA,VILA BRASILIA COMPLEMENTO,INDEFINIDO,1,670,3900000
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,125,860000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,148,579000
GO,GOIANIA,PARQUE DAS AMENDOEIRAS,CASA,4,300,1700000
GO,GOIANIA,PARQUE AMAZONIA,CASA,4,145,820000
GO,GOIANIA,PARQVILLE JACARANDÁ,CASA,4,224,1800000
GO,GOIANIA,SETOR SUL,CASA,5,345,1650000
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,3,78,389000
GO,GOIANIA,JARDIM VILA BOA,CASA,4,290,1494000
GO,GOIANIA,JARDIM ATLANTICO,APARTAMENTO,3,106,830000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,4,258,1900000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,2,64,610000
GO,GOIANIA,JARDINS MADRI,CASA,5,354,2300000
GO,GOIANIA,CONDOMINIO DO LAGO,CASA,5,490,5000000
GO,GOIANIA,JARDINS MADRI,CASA,4,182,1750000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,127,1375000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,44,561224
GO,GOIANIA,CARDOSO,TERRENO,0,420,200000
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,73,547000
GO,GOIANIA,ALPHAVILLE GOIÁS,CASA,5,560,8500000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,140,1400000
GO,GOIANIA,SETOR BUENO,RURAL,0,0,2200000
GO,GOIANIA,CONJUNTO RIVIERA,CASA,4,250,950000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,47,574268
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,95,699000
GO,GOIANIA,SETOR FAICALVILLE,APARTAMENTO,2,50,270000
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,79,635000
GO,GOIANIA,SITIOS SANTA LUZIA,CASA,3,143,340000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,399,7525535
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,TERRENO,0,2125,1500000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,1840000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,TERRENO,0,2455,1500000
GO,GOIANIA,CONJUNTO CRUZEIRO DO SUL,APARTAMENTO,3,65,330000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,130,987000
GO,GOIANIA,VILA JOAO VAZ,CASA,3,110,550000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,252,560000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,147,790000
GO,GOIANIA,VILLAGE VENEZA,APARTAMENTO,3,170,950000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,144,1464286
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,72,440000
GO,GOIANIA,SETOR ORIENTEVILLE,CASA,3,225,290000
GO,GOIANIA,CARDOSO,CASA,4,230,558000
GO,GOIANIA,JARDIM ATLANTICO,APARTAMENTO,3,106,799000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,40,490000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,212,2612848
GO,GOIANIA,JARDIM CLARISSA,CASA,3,250,550000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,4,175,1590000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,2,58,469000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,67,570000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,45,560000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,130,1180000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,153,1698980
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,72,650000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,64,637217
GO,GOIANIA,CHACARAS RECREIO SAO JOAQUIM,CASA,2,80,295000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,58,702266
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,79,720000
GO,GOIANIA,SETOR FAICALVILLE,CASA,4,230,1500000
GO,GOIANIA,PARQUE INDUSTRIAL PAULISTA,TERRENO,0,5225,2250000
GO,GOIANIA,JARDIM AMÉRICA,CASA,5,375,1230000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,252,560000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,190,500000
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,55,325000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,66,650000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,58,653198
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,80,1028000
GO,GOIANIA,CONDOMINIO DO LAGO,CASA,4,438,3900000
GO,GOIANIA,VILA BRASILIA,CASA,3,163,870000
GO,GOIANIA,JARDINS MADRI,CASA,3,250,1850000
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,64,299000
GO,GOIANIA,JARDIM BURITI SERENO,CASA,4,300,600000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,162,1814844
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,116,620000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,81,1059691
GO,GOIANIA,RESIDENCIAL ELDORADO,APARTAMENTO,2,64,450000
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,75,593000
GO,GOIANIA,PARQUE OESTE INDUSTRIAL,APARTAMENTO,3,85,548000
GO,GOIANIA,JARDIM TROPICAL,TERRENO,0,547,980000
GO,GOIANIA,LOTEAMENTO TROPICAL VERDE,CASA,3,220,750000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,125,1600000
GO,GOIANIA,SETOR JAÓ,CASA,3,377,1790000
GO,GOIANIA,PORTAL DO SOL GREEN,CASA,3,278,3500000
GO,GOIANIA,JARDIM NOVO PETROPOLIS,CASA,3,110,390000
GO,GOIANIA,JARDINS VIENA,CASA,4,350,2590000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,2,60,474990
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,100,790000
GO,GOIANIA,SETOR SANTOS DUMONT,CASA,3,120,430000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,144,590000
GO,SENADOR CANEDO,JARDINS PORTO,TERRENO,0,322,189000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,42,457000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,72,300000
GO,GOIANIA,LOTEAMENTO PORTAL DO SOL I,CASA,3,250,1820000
GO,GOIANIA,RESIDENCIAL ARAGUAIA,CASA,3,148,1350000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,180,1800000
GO,SENADOR CANEDO,SENADOR CANEDO,CASA,4,205,899000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,405,5000000
GO,GOIANIA,JARDIM AMÉRICA,CASA,3,190,720000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,172,2350000
GO,GOIANIA,SAO FRANCISCO,APARTAMENTO,2,60,380000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,103,990000
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,80,645000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,75,369000
GO,GOIANIA,VILLAGE VENEZA,APARTAMENTO,3,89,650000
GO,GOIANIA,CHACARAS ALTO DA GLORIA,TERRENO,0,825,750000
GO,GOIANIA,SANTA GENOVEVA,APARTAMENTO,3,74,387200
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,4,563,8900000
GO,GOIANIA,CONDOMINIO DO LAGO,CASA,3,500,4900000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,270,1000000
GO,GOIANIA,PARQUE MARACANA,CASA,7,3000,1600000
GO,GOIANIA,VILLAGE VENEZA,APARTAMENTO,3,88,597000
GO,GOIANIA,JARDIM AMÉRICA,CASA,4,260,2000000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,157,1800000
GO,GOIANIA,SETOR GOIANIA 2,CASA,3,200,850000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,104,640000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,59,594000
GO,GOIANIA,VILA DOS ALPES,APARTAMENTO,3,90,585000
GO,GOIANIA,PARQUE DAS PAINEIRAS,CASA,3,185,1025000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,91,751000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,227,1890000
GO,GOIANIA,CONJUNTO FABIANA,CASA,5,341,700000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,138,1290000
GO,GOIANIA,SETOR OESTE,CASA,5,411,3500000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,59,520000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,125,1290000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,124,630000
GO,GOIANIA,VILA ROSA,CASA,4,370,1230000
GO,GOIANIA,JARDIM AMÉRICA,CASA,3,314,540000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,46,650000
GO,GOIANIA,JARDIM SONIA MARIA,CASA,2,98,295000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,54,380000
GO,GOIANIA,SETOR MORADA DO SOL,CASA,3,216,1200000
GO,SENADOR CANEDO,JARDINS PORTO,TERRENO,0,306,260000
GO,GOIANIA,SETOR CENTRAL,INDEFINIDO,0,175,220000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,112,590000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,72,450000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,227,1399000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,114,320000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,1,47,499000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,126,1290000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,153,790000
GO,GOIANIA,JARDIM DAS HORTENSIAS,CASA,3,232,400000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,2,58,260000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,111,920000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,136,1400000
GO,GOIANIA,SETOR SERRA DOURADA,APARTAMENTO,2,65,300000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,50,570000
GO,GOIANIA,LOTEAMENTO REAL GRANDEZA,INDEFINIDO,0,3994,2736033
GO,GOIANIA,SETOR SUL,INDEFINIDO,0,385,2400000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,5,280,1900000
GO,GOIANIA,JARDINS FRANÇA,CASA,4,308,3800000
GO,GOIANIA,SETOR SUL,INDEFINIDO,0,941,3200000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,78,585123
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,3,163,1300000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,220,2160010
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,80,841000
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,3,151,1280000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,103,1049990
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,150,800000
GO,GOIANIA,RESIDENCIAL ELDORADO,APARTAMENTO,2,81,450000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,265,2650000
GO,GOIANIA,SETOR SUL,INDEFINIDO,0,197,2790000
GO,SENADOR CANEDO,DAS INDUSTRIAS,CASA,4,205,899000
GO,GOIANIA,PORTAL DO SOL GREEN,TERRENO,0,572,660000
GO,GOIANIA,JARDINS MUNIQUE,CASA,5,740,11500000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,73,730000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,93,750000
GO,GOIANIA,JARDIM AMÉRICA,CASA,3,300,650000
GO,GOIANIA,RESIDENCIAL VILLAGE GARAVELO,CASA,3,121,550000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,419,2590000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,75,360000
GO,GOIANIA,SETOR GARAVELO,CASA,3,300,320000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,590,6978000
GO,GOIANIA,PARQUE AMAZONIA,INDEFINIDO,0,420,2600000
GO,GOIANIA,SETOR FAICALVILLE,TERRENO,0,465,411000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,110,463000
GO,GOIANIA,JARDIM DOS BURITIS,CASA,3,100,500000
GO,GOIANIA,RESIDENCIAL PORTO SEGURO,APARTAMENTO,2,46,295000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,113,730000
GO,GOIANIA,SETOR SAO JOSE,TERRENO,0,300,373800
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,70,500000
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,3,150,1490000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,1150000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,64,682500
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,146,1295000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,66,395000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,143,680000
GO,GOIANIA,ANHANGUERA,CASA,3,200,1480000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,127,1200000
GO,GOIANIA,VILA MONTICELLI,APARTAMENTO,2,60,259000
GO,GOIANIA,SETOR PONTAL SUL,CASA,3,124,550000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,141,790000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,120,1080002
GO,GOIANIA,SETOR CONDE DOS ARCOS,CASA,3,115,380000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,278,3200000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,54,499000
GO,GOIANIA,JARDIM HELVECIA,CASA,3,151,650000
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,3,79,648302
GO,GOIANIA,SETOR GENTIL MEIRELES,CASA,3,147,780000
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,100,1095000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,85,580000
GO,GOIANIA,MOINHO DOS VENTOS,CASA,3,126,680000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,68,550000
GO,GOIANIA,PARQUE DAS AMENDOEIRAS,CASA,4,300,1700000
GO,GOIANIA,RESIDENCIAL SANTA FE,CASA,3,109,395000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,150,1530000
GO,GOIANIA,RESIDENCIAL ALPHAVILLE,CASA,5,453,6980000
GO,GOIANIA,PARQUE AMAZONIA,CASA,3,150,770000
GO,GOIANIA,PARQUE ATALAIA,RURAL,1,0,1100000
GO,GOIANIA,GOIANIA PARK SUL,TERRENO,0,228,85000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,6,880,1390000
GO,GOIANIA,SETOR JAÓ,TERRENO,0,1034,2100000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,126,698000
GO,SENADOR CANEDO,JARDINS PARMA,TERRENO,0,291,432000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,65,450000
GO,GOIANIA,JARDIM MARILIZA,CASA,3,210,780000
GO,GOIANIA,BAIRRO ILDA,CASA,3,172,1250000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DO BURITIS,CASA,3,175,550000
GO,GOIANIA,JARDINS LYON,CASA,3,172,215000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,0,57,863100
GO,GOIANIA,SETOR TRES MARIAS,CASA,3,154,1100000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,35,398635
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,110,670000
GO,GOIANIA,JARDINS FRANÇA,TERRENO,0,447,1050000
GO,GOIANIA,SETOR NORTE FERROVIARIO,INDEFINIDO,0,500,800000
GO,SENADOR CANEDO,CONJUNTO HABITACIONAL JARDIM SABIA,TERRENO,0,250,238612
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,120,1285000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,62,610000
GO,GOIANIA,SETOR SUL,TERRENO,0,963,1300000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,1400000
GO,GOIANIA,JARDIM OLIMPICO,CASA,3,113,650000
GO,GOIANIA,VILA DOS ALPES,APARTAMENTO,3,74,420000
GO,GOIANIA,BAIRRO ILDA,CASA,4,200,1350000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,135,1524060
GO,GOIANIA,SETOR OESTE,INDEFINIDO,1,43,545500
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,97,720000
GO,GOIANIA,CONJUNTO VERA CRUZ,TERRENO,0,987,420000
GO,GOIANIA,JARDIM EUROPA,APARTAMENTO,2,64,455000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,180,1470000
GO,GOIANIA,RESIDENCIAL PARK SOLAR,CASA,4,225,629000
GO,GOIANIA,LOTEAMENTO PORTAL DO SOL I,CASA,3,180,1620000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,120,579900
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,484,12000012
GO,GOIANIA,JARDINS FRANÇA,TERRENO,0,405,890000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,132,1350000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRENO,0,300,160000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,179,1850000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,104,810000
GO,GOIANIA,SETOR NOVA SUICA,APARTAMENTO,4,244,1390000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,87,680000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,310,2200000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,108,540000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,160,1150000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,153,1350000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,110,660000
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,3,158,1430000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,115,1350000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,88,520000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,75,380000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,110,463000
GO,GOIANIA,VILA AMERICANO DO BRASIL,APARTAMENTO,3,78,618000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,247,3470000
GO,SENADOR CANEDO,JARDINS NAPOLES,TERRENO,0,391,360000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,74,640000
GO,GOIANIA,SITIOS SANTA LUZIA,APARTAMENTO,2,50,200000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,111,1000000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,66,690000
GO,GOIANIA,VILA MARIA JOSE,APARTAMENTO,2,52,410000
GO,GOIANIA,JARDIM EUROPA,CASA,3,326,1390000
GO,GOIANIA,CIDADE SATELITE SAO LUIZ,CASA,3,208,1200000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,0,365,2990000
GO,GOIANIA,CONDOMINIO DO LAGO,CASA,4,319,2990000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,76,800000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,TERRENO,0,2257,2891345
GO,GOIANIA,MOINHO DOS VENTOS,CASA,3,166,990000
GO,GOIANIA,JARDIM PRESIDENTE,CASA,3,151,750000
GO,GOIANIA,SETOR JAÓ,CASA,3,179,1300000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,149,2115990
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,118,920000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,88,678000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,326,4170000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,125,1500000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,405,1950000
GO,GOIANIA,SETOR CENTRAL,INDEFINIDO,0,5375,18900000
GO,GOIANIA,JARDIM MONT SERRAT,CASA,3,112,565000
GO,GOIANIA,JARDIM PRESIDENTE,CASA,3,185,1300000
GO,GOIANIA,SAO FRANCISCO,APARTAMENTO,3,83,590000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,157,990000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,172,1780000
GO,GOIANIA,MOINHO DOS VENTOS,CASA,3,103,390000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,76,693000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,38,395000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,132,1390086
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,225,2300000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,121,1200000
GO,GOIANIA,VILA ALZIRA,CASA,3,117,550000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,76,792000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,3,238,1850000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,80,354000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,206,2740000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,65,650000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,235,2300000
GO,GOIANIA,SETOR NEGRAO DE LIMA,APARTAMENTO,2,62,365000
GO,GOIANIA,SETOR TRES MARIAS,CASA,3,194,1350000
GO,GOIANIA,SANTA GENOVEVA,CASA,4,177,1080000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,200,2385000
GO,GOIANIA,PARK LOZANDES,APARTAMENTO,4,243,2400000
GO,GOIANIA,CONJUNTO CRUZEIRO DO SUL,APARTAMENTO,3,65,330000
GO,GOIANIA,RESIDENCIAL MORUMBI,CASA,3,120,650000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,125,630000
GO,GOIANIA,JARDIM PLANALTO,CASA,3,400,750000
GO,SENADOR CANEDO,SENADOR CANEDO,TERRENO,0,312,423525
GO,GOIANIA,SETOR GOIANIA 2,CASA,3,270,750000
GO,GOIANIA,SETOR PONTAL SUL,CASA,3,140,580000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,4,240,2100000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,60,590000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,528,8882009
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,180,995000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,300,650000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,148,1674313
GO,GOIANIA,JARDINS VALÊNCIA,CASA,4,290,2950000
GO,GOIANIA,SETOR SUDOESTE,CASA,4,380,890000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,4,455,7990000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,180,1620000
GO,GOIANIA,SETOR GOIANIA 2,CASA,3,115,600000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,80,460000
GO,GOIANIA,PARK LOZANDES,APARTAMENTO,4,291,2899990
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,107,570000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,144,810000
GO,GOIANIA,LOTEAMENTO PORTAL DO SOL I,CASA,5,300,2500000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,342,3950000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,184,2100000
GO,GOIANIA,SETOR PONTAL SUL,CASA,1,62,180000
GO,GOIANIA,RESIDENCIAL VEREDA DOS BURITIS,CASA,2,132,645000
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,87,700000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,260,2980000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,85,799000
